,review_10,review_9or10,review_scores_value,superhost,host_days,host_days,response_rate,host_listings_count,host_verifications,host_pic,id_verified,neighbourhood_cleansed,borough,property_type,room_type,accommodates,bathrooms,bedrooms,beds,real_bed,amenities,price,sec_dep,cleaning_fee,extra_people,guests_included,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,business_travel_ready,cancellation_policy,lat,lon,galleries,rats
2618,1,1,10,0,492.0,492.0,100,2.0,5,1,0,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,32,150,0.0,35.0,40,1,2,365,36,1,0,strict_14_with_grace_period,40.82221,-73.95606,3,9233
2619,0,1,9,1,997.0,997.0,100,1.0,7,1,0,Midwood,Brooklyn,Apartment,Entire home/apt,5,1.5,1.0,2.0,1,22,139,100.0,75.0,50,4,2,28,57,1,0,strict_14_with_grace_period,40.62258,-73.97398,1,915
2620,1,1,10,0,488.0,488.0,90,1.0,7,1,0,Bay Ridge,Brooklyn,Apartment,Private room,4,1.0,1.0,1.0,1,30,80,0.0,10.0,25,2,2,40,48,1,0,strict_14_with_grace_period,40.6294,-74.02258,1,362
2621,1,1,10,1,546.0,546.0,100,1.0,6,1,0,Harlem,Manhattan,Apartment,Entire home/apt,6,1.5,2.0,4.0,1,33,290,0.0,160.0,75,6,3,1125,25,0,0,moderate,40.80734,-73.94201,4,8624
2622,1,1,10,1,1665.0,1665.0,100,1.0,5,1,1,Williamsburg,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,19,175,100.0,120.0,0,1,1,1125,20,0,0,flexible,40.71786,-73.95434,12,8434
2623,1,1,10,0,1691.0,1691.0,100,0.0,6,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,25,150,0.0,30.0,10,2,2,15,9,1,0,flexible,40.77963,-73.95014,14,5591
2624,1,1,10,0,2399.0,2399.0,100,1.0,6,1,1,Chelsea,Manhattan,Apartment,Entire home/apt,5,1.0,1.0,3.0,1,19,240,1000.0,95.0,35,2,2,1125,9,0,0,strict_14_with_grace_period,40.7444,-73.99604,102,4290
2625,1,1,10,1,2796.0,2796.0,100,1.0,5,1,0,East Harlem,Manhattan,Condominium,Entire home/apt,2,1.0,0.0,1.0,1,31,106,500.0,75.0,35,2,2,6,12,1,0,moderate,40.79228,-73.94013,3,9588
2626,1,1,10,1,487.0,487.0,100,1.0,6,1,1,East Village,Manhattan,Loft,Entire home/apt,4,2.0,2.0,3.0,1,34,450,100.0,0.0,75,2,3,10,52,1,0,strict_14_with_grace_period,40.73052,-73.98277,11,12384
2627,0,0,8,1,1458.0,1458.0,100,2.0,5,1,1,Bayside,Queens,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,35,98,0.0,35.0,20,2,1,1125,13,0,0,flexible,40.76731,-73.76288,2,381
2628,1,1,10,0,505.0,505.0,100,0.0,2,1,0,Washington Heights,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,5,40,0.0,10.0,5,1,1,1125,1,1,0,strict_14_with_grace_period,40.84962,-73.93944,1,6342
2629,0,0,8,0,928.0,928.0,89,3.0,7,1,1,Murray Hill,Manhattan,Apartment,Entire home/apt,6,2.0,3.0,4.0,1,22,799,500.0,250.0,0,1,5,1125,5,0,0,strict_14_with_grace_period,40.74828,-73.97917,11,1801
2630,1,1,10,0,2062.0,2062.0,100,1.0,9,1,0,Ridgewood,Queens,Apartment,Private room,2,1.0,1.0,1.0,1,14,50,0.0,15.0,20,1,1,21,2,1,0,strict_14_with_grace_period,40.7043,-73.91137,1,10885
2631,1,1,10,0,1976.0,1976.0,100,2.0,8,1,0,Upper East Side,Manhattan,Loft,Entire home/apt,2,1.0,1.0,1.0,1,36,250,250.0,100.0,0,1,30,365,2,0,0,strict_14_with_grace_period,40.77454,-73.95454,23,4175
2632,1,1,10,0,938.0,938.0,100,2.0,7,1,0,Ridgewood,Queens,Apartment,Private room,4,1.0,1.0,2.0,1,36,89,0.0,80.0,20,1,2,1125,42,1,0,strict_14_with_grace_period,40.70134,-73.909,1,10885
2633,1,1,10,0,891.0,891.0,100,129.0,8,1,0,East Harlem,Manhattan,Apartment,Private room,1,1.0,1.0,1.0,1,17,36,0.0,30.0,0,1,30,365,2,0,0,moderate,40.79461,-73.94199,3,9588
2634,0,0,8,0,2121.0,2121.0,99,844.0,7,1,0,Financial District,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,33,159,500.0,130.0,5,2,29,1125,1,1,0,strict_14_with_grace_period,40.70514,-74.00914,1,90
2635,1,1,10,1,1193.0,1193.0,75,1.0,7,1,1,Upper East Side,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,21,160,1000.0,25.0,0,1,1,10,22,1,0,strict_14_with_grace_period,40.78051,-73.94809,14,5591
2636,0,1,9,1,825.0,825.0,100,2.0,7,1,0,Ridgewood,Queens,Apartment,Entire home/apt,6,1.0,3.0,4.0,1,16,170,160.0,130.0,15,4,7,180,2,0,0,strict_14_with_grace_period,40.70147,-73.9047,1,10885
2637,0,1,9,1,1418.0,1418.0,100,2.0,5,1,1,Bushwick,Brooklyn,Apartment,Entire home/apt,5,1.0,2.0,4.0,1,31,175,250.0,60.0,65,1,2,10,72,0,0,flexible,40.68842,-73.91465,3,22526
2638,0,0,6,0,498.0,498.0,100,15.0,7,1,0,Woodside,Queens,Townhouse,Private room,1,2.5,1.0,1.0,1,14,39,0.0,69.0,0,1,28,1125,2,1,0,strict_14_with_grace_period,40.74607,-73.89928,1,4280
2639,1,1,10,1,1137.0,1137.0,100,1.0,2,1,0,Bushwick,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,31,90,200.0,50.0,25,2,3,14,42,0,0,strict_14_with_grace_period,40.6944,-73.9242,3,22526
2640,1,1,10,1,1984.0,1984.0,100,1.0,5,1,1,Bedford-Stuyvesant,Brooklyn,Townhouse,Private room,2,1.5,1.0,2.0,1,33,79,0.0,30.0,50,2,2,1125,69,0,0,strict_14_with_grace_period,40.69038,-73.93101,3,22526
2641,1,1,10,1,2312.0,2312.0,100,3.0,7,1,1,Hell's Kitchen,Manhattan,Condominium,Entire home/apt,2,1.0,1.0,1.0,1,44,285,500.0,155.0,0,1,2,180,68,0,0,moderate,40.7645,-73.98788,49,2613
2642,0,1,9,0,1667.0,1667.0,100,1.0,2,1,0,Little Italy,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,20,124,0.0,30.0,20,2,3,10,7,1,0,flexible,40.71843,-73.99817,51,4509
2643,0,1,9,0,488.0,488.0,93,3.0,7,1,0,Harlem,Manhattan,Apartment,Private room,2,2.0,1.0,1.0,1,23,60,0.0,15.0,40,2,1,30,61,1,0,flexible,40.80907,-73.94444,4,8624
2644,0,1,9,1,2353.0,2353.0,100,1.0,9,1,0,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,34,159,200.0,79.0,45,3,2,27,78,0,0,strict_14_with_grace_period,40.76337,-73.9873,49,2613
2645,1,1,10,0,2004.0,2004.0,100,1.0,4,1,0,Financial District,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,21,180,250.0,60.0,0,1,3,10,14,0,0,moderate,40.70668,-74.00727,1,90
2646,0,1,9,0,567.0,567.0,100,7.0,7,1,0,Flushing,Queens,Apartment,Private room,1,1.0,1.0,1.0,1,31,63,100.0,27.0,0,2,1,1125,41,1,0,flexible,40.76084,-73.83233,2,1206
2647,1,1,10,0,553.0,553.0,100,1.0,7,1,0,Bushwick,Brooklyn,Apartment,Private room,2,1.0,0.0,1.0,1,19,70,100.0,20.0,15,1,1,39,1,1,0,strict_14_with_grace_period,40.70276,-73.92899,1,18953
2648,0,1,9,0,1199.0,1199.0,100,3.0,9,1,0,Woodside,Queens,House,Private room,2,1.0,1.0,1.0,1,29,51,0.0,0.0,0,16,3,20,59,1,0,moderate,40.74344,-73.91076,1,4280
2649,1,1,10,0,491.0,491.0,100,1.0,6,1,0,Nolita,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,23,250,500.0,135.0,25,3,5,1125,17,0,0,strict_14_with_grace_period,40.72205,-73.99699,68,3308
2650,0,1,9,0,1267.0,1267.0,84,2.0,5,1,0,Williamsburg,Brooklyn,Apartment,Entire home/apt,5,1.0,2.0,6.0,1,41,244,100.0,50.0,0,3,1,1125,23,0,0,flexible,40.70826,-73.94724,1,16550
2651,0,1,9,1,1054.0,1054.0,100,1.0,3,1,0,Upper West Side,Manhattan,Apartment,Entire home/apt,5,1.0,1.0,3.0,1,28,295,0.0,60.0,0,1,2,1125,38,0,0,flexible,40.79291,-73.97599,4,10087
2652,1,1,10,0,2718.0,2718.0,100,1.0,4,1,1,Greenpoint,Brooklyn,Loft,Entire home/apt,3,1.0,1.0,1.0,1,32,250,500.0,0.0,70,2,2,20,10,0,0,strict_14_with_grace_period,40.72114,-73.94178,4,3727
2653,0,1,9,0,2310.0,2310.0,75,1.0,5,1,1,Fort Greene,Brooklyn,Apartment,Private room,1,1.0,1.0,1.0,1,4,52,0.0,40.0,0,1,4,1125,5,0,0,flexible,40.68811,-73.97539,5,7366
2654,1,1,10,1,487.0,487.0,100,1.0,7,1,0,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,33,151,200.0,85.0,20,1,30,1125,35,1,0,strict_14_with_grace_period,40.75953,-73.98938,4,2527
2655,0,0,5,0,563.0,563.0,99,49.0,7,1,0,Hell's Kitchen,Manhattan,Apartment,Private room,2,2.0,1.0,1.0,1,16,99,0.0,30.0,30,2,1,1125,5,1,0,strict_14_with_grace_period,40.75526,-73.99719,12,642
2656,1,1,10,0,563.0,563.0,99,49.0,7,1,0,Hell's Kitchen,Manhattan,Apartment,Private room,2,2.0,1.0,1.0,1,16,99,0.0,30.0,30,2,1,1125,1,1,0,strict_14_with_grace_period,40.75412,-73.99651,12,642
2657,1,1,10,0,2050.0,2050.0,100,2.0,7,1,1,Williamsburg,Brooklyn,Apartment,Private room,1,0.0,1.0,1.0,1,22,165,0.0,150.0,0,1,3,1125,1,1,0,flexible,40.71684,-73.94565,12,8434
2658,1,1,10,0,1656.0,1656.0,100,3.0,9,1,1,Vinegar Hill,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,17,116,0.0,40.0,0,1,3,1125,4,1,0,flexible,40.69949,-73.98319,12,3870
2659,0,1,9,1,2802.0,2802.0,100,1.0,11,1,0,Chelsea,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,21,150,0.0,60.0,0,1,3,1125,11,0,0,moderate,40.74554,-74.00595,102,4290
2660,1,1,10,1,1598.0,1598.0,100,3.0,7,1,1,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,26,65,0.0,37.0,30,1,1,15,72,0,0,moderate,40.68592,-73.92331,3,22526
2661,0,1,9,1,2068.0,2068.0,100,1.0,5,1,1,Dyker Heights,Brooklyn,Apartment,Entire home/apt,4,1.0,2.0,3.0,1,17,170,0.0,75.0,0,1,4,1125,19,0,0,strict_14_with_grace_period,40.61968,-74.00656,1,216
2662,1,1,10,0,2261.0,2261.0,100,2.0,5,1,1,Greenwich Village,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,29,111,500.0,60.0,25,1,3,7,11,0,0,moderate,40.73021,-74.00091,68,3308
2663,0,0,8,0,1850.0,1850.0,50,2.0,7,1,1,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,21,125,1000.0,150.0,150,2,2,7,5,0,0,flexible,40.71547,-73.94686,12,8434
2664,1,1,10,1,2627.0,2627.0,100,2.0,7,1,1,Bushwick,Brooklyn,Loft,Private room,2,1.0,1.0,1.0,1,28,100,0.0,50.0,20,1,3,1125,34,1,0,moderate,40.70881,-73.92084,1,18953
2665,1,1,10,0,1917.0,1917.0,100,1.0,6,1,0,East Harlem,Manhattan,Apartment,Private room,1,1.0,1.0,1.0,1,25,150,5000.0,25.0,0,1,1,30,5,0,0,strict_14_with_grace_period,40.78899,-73.95204,3,9588
2666,1,1,10,1,2713.0,2713.0,100,3.0,10,1,0,Harlem,Manhattan,Condominium,Private room,2,1.0,2.0,3.0,1,20,60,0.0,35.0,15,1,30,1125,5,0,0,strict_14_with_grace_period,40.82789,-73.93812,1,1238
2667,1,1,10,1,840.0,840.0,100,1.0,6,1,0,Washington Heights,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,49,100,1000.0,50.0,0,1,3,31,37,0,0,strict_14_with_grace_period,40.85199,-73.93701,1,6342
2668,1,1,10,1,2826.0,2826.0,100,1.0,9,1,1,Prospect-Lefferts Gardens,Brooklyn,Townhouse,Entire home/apt,5,1.0,3.0,3.0,1,33,195,800.0,175.0,25,4,3,30,52,1,0,strict_14_with_grace_period,40.6626,-73.95598,2,3552
2669,0,0,8,0,1373.0,1373.0,96,100.0,2,1,0,Kips Bay,Manhattan,Condominium,Entire home/apt,3,1.0,1.0,1.0,1,15,142,500.0,150.0,0,1,30,1125,1,0,0,strict_14_with_grace_period,40.74211,-73.97887,11,1801
2670,0,1,9,0,1373.0,1373.0,96,100.0,2,1,0,Upper West Side,Manhattan,Condominium,Entire home/apt,4,1.0,1.0,1.0,1,16,150,500.0,150.0,0,1,30,1125,4,0,0,strict_14_with_grace_period,40.78488,-73.97325,17,8021
2671,0,1,9,0,997.0,997.0,100,2.0,7,1,0,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,12,65,0.0,0.0,5,1,27,130,5,1,0,strict_14_with_grace_period,40.70722,-73.94121,1,16550
2672,1,1,10,0,2999.0,2999.0,80,3.0,7,1,1,Fort Greene,Brooklyn,Apartment,Entire home/apt,2,1.0,2.0,3.0,1,23,200,300.0,100.0,0,1,7,62,1,0,0,strict_14_with_grace_period,40.69488,-73.97222,2,8703
2673,0,1,9,0,1878.0,1878.0,100,4.0,9,1,0,Murray Hill,Manhattan,Loft,Entire home/apt,9,2.0,3.0,5.0,1,26,120,0.0,100.0,300,7,2,1124,5,1,0,strict_14_with_grace_period,40.74788,-73.97815,11,1801
2674,1,1,10,0,2003.0,2003.0,89,2.0,2,1,0,Bushwick,Brooklyn,Loft,Private room,2,1.0,1.0,1.0,1,17,59,0.0,25.0,15,1,5,14,13,1,0,flexible,40.70432,-73.91897,1,18953
2675,1,1,10,1,1144.0,1144.0,100,221.0,3,1,0,Midtown,Manhattan,Condominium,Entire home/apt,6,2.0,2.0,3.0,1,35,339,0.0,99.0,0,1,3,1125,7,0,0,strict_14_with_grace_period,40.75361,-73.97202,8,332
2676,1,1,10,1,1142.0,1142.0,100,221.0,3,1,0,Midtown,Manhattan,Condominium,Entire home/apt,6,2.0,2.0,3.0,1,35,339,0.0,99.0,0,1,3,1125,4,0,0,strict_14_with_grace_period,40.75216,-73.97351,8,332
2677,0,1,9,1,1012.0,1012.0,100,3.0,9,1,0,Williamsburg,Brooklyn,Apartment,Entire home/apt,8,2.0,3.0,3.0,1,22,172,250.0,175.0,30,6,3,30,50,0,0,strict_14_with_grace_period,40.71582,-73.94191,12,8434
2678,1,1,10,0,2504.0,2504.0,100,1.0,5,1,1,SoHo,Manhattan,Loft,Entire home/apt,5,2.0,2.0,2.0,1,15,1200,500.0,100.0,0,1,5,1125,5,0,0,flexible,40.72384,-74.00078,68,3308
2679,1,1,10,1,1317.0,1317.0,100,3.0,5,1,1,Forest Hills,Queens,Townhouse,Entire home/apt,2,1.0,0.0,1.0,1,36,65,200.0,30.0,200,2,2,1125,92,1,0,strict_14_with_grace_period,40.73469,-73.85426,2,935
2680,1,1,10,0,2416.0,2416.0,100,1.0,3,1,0,Carroll Gardens,Brooklyn,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,25,160,0.0,50.0,0,1,6,1125,4,0,0,flexible,40.68307,-73.99226,2,1168
2681,0,1,9,0,1002.0,1002.0,99,36.0,8,1,0,Bedford-Stuyvesant,Brooklyn,Hostel,Hotel room,1,2.0,1.0,1.0,1,15,36,0.0,12.0,0,1,1,1125,19,1,0,flexible,40.69245,-73.95542,2,8703
2682,1,1,10,1,1221.0,1221.0,100,3.0,6,1,0,South Slope,Brooklyn,Apartment,Entire home/apt,4,1.0,2.0,3.0,1,42,159,200.0,90.0,19,1,2,45,12,1,0,strict_14_with_grace_period,40.66055,-73.98597,3,4391
2683,1,1,10,0,2348.0,2348.0,95,21.0,4,1,1,Chelsea,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,30,89,150.0,50.0,0,1,30,730,1,0,0,moderate,40.74912,-73.99739,117,1511
2684,1,1,10,1,2037.0,2037.0,100,1.0,5,1,1,Inwood,Manhattan,Apartment,Private room,1,1.0,1.0,1.0,1,40,60,0.0,20.0,40,1,1,30,29,0,0,strict_14_with_grace_period,40.86139,-73.92744,2,5153
2685,0,1,9,1,2010.0,2010.0,100,2.0,8,1,1,Greenpoint,Brooklyn,Loft,Private room,1,1.0,1.0,1.0,1,26,120,100.0,100.0,30,1,5,90,11,0,0,moderate,40.73439,-73.95839,4,3727
2686,1,1,10,1,485.0,485.0,100,1.0,6,1,0,Windsor Terrace,Brooklyn,Apartment,Entire home/apt,4,1.0,2.0,3.0,1,38,165,250.0,120.0,40,2,3,1125,73,1,0,strict_14_with_grace_period,40.65818,-73.98031,3,4391
2687,0,1,9,0,545.0,545.0,100,2.0,6,1,0,Jamaica Estates,Queens,Apartment,Entire home/apt,6,1.0,2.0,5.0,1,17,150,0.0,75.0,10,6,1,1125,30,1,0,flexible,40.7143,-73.78985,1,3174
2688,1,1,10,0,2670.0,2670.0,100,4.0,6,1,1,SoHo,Manhattan,Condominium,Entire home/apt,4,2.0,2.0,2.0,1,25,1100,5000.0,225.0,200,4,3,30,6,0,0,moderate,40.7206,-74.0033,51,4509
2689,0,1,9,1,1318.0,1318.0,100,3.0,6,1,1,Astoria,Queens,Apartment,Entire home/apt,5,1.0,2.0,2.0,1,30,120,100.0,65.0,15,2,1,8,7,1,0,strict_14_with_grace_period,40.76892,-73.92919,1,719
2690,0,0,8,0,1326.0,1326.0,97,10.0,9,1,1,Bedford-Stuyvesant,Brooklyn,Townhouse,Entire home/apt,5,1.0,2.0,2.0,1,18,139,500.0,75.0,0,1,1,1125,12,1,0,moderate,40.691,-73.93837,3,22526
2691,1,1,10,0,482.0,482.0,100,1.0,7,1,0,Bushwick,Brooklyn,House,Private room,1,1.0,1.0,1.0,1,19,35,100.0,30.0,0,1,7,26,5,1,0,strict_14_with_grace_period,40.69374,-73.92357,3,22526
2692,0,1,9,1,2436.0,2436.0,100,2.0,5,1,1,Upper West Side,Manhattan,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,26,245,300.0,110.0,0,1,2,1125,58,0,0,strict_14_with_grace_period,40.78837,-73.96821,17,8021
2693,0,1,9,0,1417.0,1417.0,100,3.0,4,1,0,Greenpoint,Brooklyn,Apartment,Entire home/apt,8,1.0,2.0,4.0,1,41,229,100.0,149.0,0,8,2,90,25,1,0,moderate,40.72586,-73.94547,4,3727
2694,1,1,10,1,1523.0,1523.0,100,6.0,7,1,0,Harlem,Manhattan,Apartment,Private room,1,1.0,1.0,1.0,1,32,70,0.0,50.0,0,1,7,30,59,1,0,flexible,40.82424,-73.9554,3,9233
2695,0,0,8,0,483.0,483.0,93,4.0,6,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,2,3.5,1.0,1.0,1,10,55,0.0,25.0,5,1,2,1125,26,1,0,strict_14_with_grace_period,40.69214,-73.93907,3,22526
2696,1,1,10,1,1189.0,1189.0,100,2.0,9,1,0,Bushwick,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,33,88,0.0,65.0,40,2,5,28,32,0,0,strict_14_with_grace_period,40.69399,-73.92472,3,22526
2697,0,1,9,0,483.0,483.0,93,4.0,6,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,3,3.5,1.0,1.0,1,10,55,0.0,25.0,10,2,2,1125,53,0,0,flexible,40.69339,-73.93971,3,22526
2698,0,0,8,0,483.0,483.0,93,4.0,6,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,3,3.5,1.0,2.0,1,10,55,0.0,25.0,10,2,2,1125,37,0,0,strict_14_with_grace_period,40.69197,-73.94052,3,22526
2699,0,1,9,0,483.0,483.0,93,4.0,6,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,2,3.5,1.0,1.0,1,10,55,0.0,25.0,10,2,2,1125,42,0,0,strict_14_with_grace_period,40.69197,-73.93872,3,22526
2700,0,1,9,0,1610.0,1610.0,94,4.0,8,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,4,3.0,1.0,2.0,1,8,65,0.0,30.0,10,2,2,1125,29,0,0,strict_14_with_grace_period,40.68986,-73.94037,3,22526
2701,0,0,8,0,1610.0,1610.0,94,4.0,8,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,2,3.0,1.0,1.0,1,13,52,0.0,25.0,0,2,2,1125,46,0,0,strict_14_with_grace_period,40.6912,-73.9394,3,22526
2702,0,0,8,0,1610.0,1610.0,94,4.0,8,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,3,3.0,1.0,2.0,1,14,58,0.0,30.0,10,2,2,1125,42,0,0,strict_14_with_grace_period,40.6913,-73.93924,3,22526
2703,0,0,8,0,1610.0,1610.0,94,4.0,8,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,3,3.0,1.0,2.0,1,14,55,0.0,30.0,10,2,1,1125,35,0,0,strict_14_with_grace_period,40.69015,-73.94075,3,22526
2704,1,1,10,0,1213.0,1213.0,90,4.0,9,1,0,Greenpoint,Brooklyn,Apartment,Entire home/apt,6,1.0,3.0,3.0,1,22,125,800.0,180.0,10,4,30,1125,6,1,0,strict_14_with_grace_period,40.72409,-73.95039,4,3727
2705,1,1,10,0,2290.0,2290.0,100,1.0,5,1,1,Williamsburg,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,15,225,700.0,70.0,0,1,2,1125,1,0,0,strict_14_with_grace_period,40.71239,-73.95776,12,8434
2706,1,1,10,0,964.0,964.0,60,2.0,7,1,0,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,18,85,0.0,40.0,20,1,4,30,1,1,0,strict_14_with_grace_period,40.71015,-73.94654,1,16550
2707,0,0,8,0,1325.0,1325.0,97,10.0,9,1,1,Bedford-Stuyvesant,Brooklyn,Townhouse,Entire home/apt,6,1.0,2.0,2.0,1,19,155,500.0,75.0,0,4,1,1125,23,1,0,moderate,40.69236,-73.93759,3,22526
2708,1,1,10,1,1047.0,1047.0,100,2.0,2,1,0,Bushwick,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,11,50,0.0,25.0,25,1,30,80,2,1,0,flexible,40.69898,-73.92266,3,22526
2709,0,1,9,0,482.0,482.0,100,1.0,2,1,0,Bay Ridge,Brooklyn,Apartment,Entire home/apt,7,1.0,3.0,3.0,1,8,300,1000.0,150.0,50,5,3,365,10,1,0,strict_14_with_grace_period,40.63368,-74.01956,1,833
2710,1,1,10,0,1224.0,1224.0,100,1.0,5,1,0,Woodside,Queens,House,Private room,1,1.0,1.0,1.0,1,9,38,0.0,8.0,20,1,2,30,3,0,0,strict_14_with_grace_period,40.74254,-73.90984,1,4280
2711,0,1,9,1,1183.0,1183.0,89,1.0,6,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,2,1.0,2.0,1.0,1,14,85,0.0,25.0,25,2,3,10,17,0,0,strict_14_with_grace_period,40.68592,-73.93117,3,22526
2712,0,1,9,0,1100.0,1100.0,100,4.0,7,1,0,Crown Heights,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,10,43,250.0,20.0,15,2,2,25,88,1,0,strict_14_with_grace_period,40.66872,-73.95343,2,3552
2713,1,1,10,1,606.0,606.0,100,1.0,4,1,0,Little Italy,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,32,80,1000.0,20.0,0,1,2,1125,89,0,0,strict_14_with_grace_period,40.71714,-73.99815,51,4509
2714,1,1,10,1,1601.0,1601.0,100,1.0,4,1,1,Bedford-Stuyvesant,Brooklyn,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,28,125,250.0,80.0,15,4,2,28,79,0,0,strict_14_with_grace_period,40.6844,-73.9358,3,22526
2715,1,1,10,0,481.0,481.0,90,1.0,4,1,0,Jamaica,Queens,Guest suite,Entire home/apt,2,1.0,1.0,1.0,1,37,54,0.0,25.0,0,1,2,1125,55,1,0,moderate,40.69576,-73.78867,1,3026
2716,1,1,10,1,1541.0,1541.0,100,3.0,3,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,16,37,0.0,10.0,25,1,1,3,52,1,0,flexible,40.69309,-73.93051,3,22526
2717,1,1,10,1,2937.0,2937.0,100,1.0,7,1,0,Nolita,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,20,150,0.0,50.0,40,2,3,1125,32,1,0,strict_14_with_grace_period,40.72265,-73.99458,68,3308
2718,1,1,10,0,764.0,764.0,75,1.0,2,1,0,Nolita,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,14,120,0.0,30.0,0,1,1,1125,9,0,0,flexible,40.72194,-73.99557,68,3308
2719,0,0,8,0,1200.0,1200.0,87,4.0,5,1,1,Upper West Side,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,21,129,0.0,58.0,0,1,1,1125,12,1,0,strict_14_with_grace_period,40.77802,-73.97529,9,2761
2720,1,1,10,0,3027.0,3027.0,90,1.0,7,1,0,Chelsea,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,30,250,0.0,72.0,40,3,2,1125,19,0,0,moderate,40.74557,-73.99871,102,4290
2721,0,1,9,1,1759.0,1759.0,100,1.0,6,1,0,Bayside,Queens,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,48,120,0.0,60.0,50,4,2,30,30,0,0,moderate,40.76189,-73.77349,2,381
2722,0,1,9,0,2992.0,2992.0,100,1.0,4,1,1,Harlem,Manhattan,Townhouse,Entire home/apt,5,1.0,1.0,3.0,1,20,159,400.0,125.0,10,4,3,1125,40,1,0,strict_14_with_grace_period,40.80722,-73.9491,4,8624
2723,1,1,10,1,2223.0,2223.0,100,2.0,6,1,1,Lower East Side,Manhattan,Apartment,Entire home/apt,6,1.0,2.0,3.0,1,32,200,0.0,80.0,55,4,4,1125,20,0,0,strict_14_with_grace_period,40.71586,-73.98908,20,11023
2724,0,1,9,0,2639.0,2639.0,100,1.0,6,1,0,Williamsburg,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,22,104,0.0,75.0,0,1,2,1125,31,1,0,strict_14_with_grace_period,40.71094,-73.95026,12,8434
2725,1,1,10,1,489.0,489.0,100,1.0,5,1,0,East New York,Brooklyn,Apartment,Entire home/apt,6,1.0,2.0,3.0,1,39,125,0.0,80.0,20,4,2,24,63,1,0,flexible,40.67661,-73.87488,1,3213
2726,1,1,10,1,2466.0,2466.0,100,1.0,5,1,0,Bedford-Stuyvesant,Brooklyn,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,44,125,1000.0,100.0,10,2,1,365,114,1,0,moderate,40.68737,-73.93478,3,22526
2727,0,1,9,0,2034.0,2034.0,90,1.0,7,1,0,Bushwick,Brooklyn,Apartment,Private room,1,1.0,1.0,1.0,1,30,40,300.0,25.0,20,1,30,180,23,0,0,moderate,40.69098,-73.92128,3,22526
